ID,Drone,Day,Mo,Year,City_original,State,Country,Location.new,Geocluster,Latitude,Longitude,Collector,Varroa,Other_obs,Weather,Beekeeper,ABPV,AM,AR,BQCV,CBPV,DWV,IAPV,KBV,LSV,SBPV,SV,VDV1,VDV2,VDV3,VO1,VTV,Afr.Extent,V.arrival
7450_A,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,2 varroas en 200 gmos abejas,NA,NA,0,0.417928,0,56.835,0,0,0,0,42.7471,0,0,0,0,0,0,0,82.41382907,1
7451,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,3 varroas en 300 gmos abejas,NA,NA,0,0.328739,0,13.1206,0,77.0595,0,0,9.4911,0,0,0,0,0,0,0,86.69625085,1
7454,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,sin varroa,NA,NA,0,0.000159528,0,99.9831,0,0,0,0,0.0111994,0,0.00559007,0,0,0,0,0,83.59685861,1
7455_B,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,1 varroa en 250 gmos,NA,NA,0,0.0756267,0,70.8343,0,29.0901,0,0,0,0,0,0,0,0,0,0,91.81745364,1
7456,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,Sin varroa,NA,NA,0,0.233842,0,53.3288,0,42.3721,0,0,4.06521,0,0,0,0,0,0,0,92.14978973,1
7459,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,2 varroas en 600 gramos abejas,NA,NA,37.483,0.52481,0,45.1984,16.7938,0,0,0,0,0,0,0,0,0,0,0,90.98015024,1
7461,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,2 varroas en 100 gmos abejas,NA,NA,0.622475,0.278417,0,99.0991,0,0,0,0,0,0,0,0,0,0,0,0,92.76799012,1
7463,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,2 varroas en 200 gms abejas,NA,NA,30.9449,0.210201,0,56.1698,0,0,0,0,12.675,0,0,0,0,0,0,0,77.41131791,1
7465,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,Sin varroas,NA,NA,20.5245,0.385224,0,59.3615,0,0,0,0,19.7288,0,0,0,0,0,0,0,69.92926418,1
7467,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,Sin varroas,NA,NA,0,2.06421,0,97.9358,0,0,0,0,0,0,0,0,0,0,0,0,80.23950623,1
7468,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,Sin varroas,NA,NA,0,1.02301,0,30.1899,0,25.3888,0,0,43.3983,0,0,0,0,0,0,0,94.95210932,1
7471,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,5 varroas en 200 gramos,NA,NA,4.94509,0.771496,0,89.8738,4.40963,0,0,0,0,0,0,0,0,0,0,0,84.27837116,1
7472,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,sin varroa,NA,NA,0,4.85455,0,17.9091,0,0,0,0,77.2363,0,0,0,0,0,0,0,91.26980215,1
7473,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,sin varroa,NA,NA,0,0,0,67.3733,0,0,0,0,32.6267,0,0,0,0,0,0,0,98.00248433,1
7476,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,2 varroas en 200 gmos,NA,NA,0,2.69985,0,97.3001,0,0,0,0,0,0,0,0,0,0,0,0,80.77359562,1
7479_A,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,sin varroa,NA,NA,0,0.267765,0,31.6004,0,0,0,0,68.1318,0,0,0,0,0,0,0,75.86852389,1
7484,,15,5,1995,CD VICTORIA-S.L.M.,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,wlr jmg bl,NA,Sin zanganos adultos,NA,NA,0,0.200819,0,99.7992,0,0,0,0,0,0,0,0,0,0,0,0,93.97706626,1
7491,,15,5,1995,S.L.M. - VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,wlr jmg bl,NA,NA,NA,NA,1.52934,0.127946,0,43.7125,0,0,0,0,54.6302,0,0,0,0,0,0,0,96.06414252,1
7538,,1,5,1996,SLM/CD VIC. KM 60,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,RM,RIG,MZ",NA,NA,NA,NA,0.311669,0.0404791,0,97.8988,0,0,0,0,1.00577,0,0,0,0,0.743261,0,0,87.36363629,1
7550_A,,1,5,1996,SLM/CD VIC. KM 40.2,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,RM,RIG,MZ",NA,MUCHA MIEL Y ABEJAS CRIA DE ZANGANO SIN OPERCULAR,NA,NA,0,0.220127,0,0,0,99.7799,0,0,0,0,0,0,0,0,0,0,99.9999999,1
7551,,1,5,1996,SLM/CD VIC. KM 40.2,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,RM,RIG,MZ",NA,ENJAMBRE BASTANTE FUERTE PUPAS SIN OPERCULAR,NA,NA,21.799,13.8679,29.3436,0,0,0,0,0,34.9895,0,0,0,0,0,0,0,88.57766554,1
7604,,24,9,1996,SOTO LA MARINA/LA PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR MZ,NA,KM 8.6,NA,NA,0,0.294101,0,0,0,0,0,0,99.7059,0,0,0,0,0,0,0,86.81742432,1
7623,,24,9,1996,SOTO LA MARINA/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR MZ,NA,KM 53.1,NA,NA,0,0.109577,0,91.4913,0,0,0,0,6.29214,0,2.10695,0,0,0,0,0,91.87273609,1
7629,,24,9,1996,SOTO LA MARINA/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR MZ,NA,KM 38.1,NA,NA,0,0.263137,0,70.9034,0,23.1341,0,0,5.6993,0,0,0,0,0,0,0,92.74438642,1
7649,,24,9,1996,SOTO LA MARINA/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR MZ,NA,KM 5.8,NA,NA,0,0.0566028,0,26.7921,0,59.1212,0,0,0,0,0,0,0,0,0,14.0301,87.87685771,1
82001,,12,3,1990,JAUM-VICT,TAMAULIPAS,MEXICO,Jaumave - Ciudad Victoria,TAM,23.408993,-99.383315,"WLR, ET AL",NA,NO HUBO PANALLES SOLO EL ENJAMBRE,NA,TRAPLINE,0,0.955412,0,88.3677,0,0,0,0,6.4045,0,4.27238,0,0,0,0,0,1.00E-07,0
82002_B,,12,3,1990,JAUM-VICT,TAMAULIPAS,MEXICO,Jaumave - Ciudad Victoria,TAM,23.408993,-99.383315,"WLR,ET AL",NA,NO SE DESPARO,NA,TRAPLINE,0,0.089434,0,1.02379,0,0,0,0,98.0946,0,0.792227,0,0,0,0,0,1.00E-07,0
82003,,13,3,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,ET AL",NA,21+5 STINGS ENJAMBRE ENTERO RECIEN LLEGADO,NA,TRAPLINE,0,1.15606,0,0,0,0,0,0,59.1145,0,39.7294,0,0,0,0,0,1.00E-07,0
82004,,13,3,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,ET AL",NA,"30+21 STINGS POLEN, NECTAR",NA,TRAPLINE,0,0.979362,0,57.6418,0,0,0,0,41.3788,0,0,0,0,0,0,0,1.00E-07,0
82010,YES,14,3,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,ET AL",NA,POCA MIEL (POCO PANAL) ZANGANOS EN ALCOHOL,"NUBLADO, VIENTO",TRAPLINE,0,0.25386,0,41.1268,0,0,0,0,0,0,58.6193,0,0,0,0,0,1.00E-07,0
82011,YES,14,3,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,ET AL",NA,"MIEL, POLEN","NUBLADO, VIENTO",TRAPLINE,0,0.241278,0,38.4305,0,0,0,0,0,0,61.3283,0,0,0,0,0,1.00E-07,0
82014,,14,3,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"KRW,FHZM,PL",NA,"CARTON MUY MACHACADA ROTA MIEL, POLLEN","NUBLADO, VIENTO",TRAPLINE,0,2.47845,0,97.5215,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-07,0
82015,,14,3,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"KRW,FHZM,PL",NA,"MACHACADA DE CARTON, MIEL (NECTAR), POLEN REINA CHIQUITA","NUBLADO, VIENTO",TRAPLINE,0,5.55368,0,38.528,0,0,0,0,0,0,55.9183,0,0,0,0,0,1.00E-07,0
82018,,14,3,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"KRW,FHZM,PL",NA,"CARTON MACHACADA, POCA MIEL, BASTANTE POLEN, MUCHOS HUEVECELLOS","NUBLADO, POCO VIENTO",TRAPLINE,0,0.456225,0,0,0,22.5697,0,0,76.9741,0,0,0,0,0,0,0,0.37044221,0
82019_A,,14,3,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"KRW,FHZM,PL",NA,BASTANTE MIEL-NECTAR Y POLEN,NUBLADO ~75 POQUITO VIENTO,TRAPLINE,0,0.393315,0,0,0,0,0,0,99.6067,0,0,0,0,0,0,0,1.00E-07,0
82021,,27,3,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"KRW,FHZM,PL",NA,NA,NA,TRAPLINE,0,0.0631759,0,92.2068,2.26955,0,0,0,0,0,5.46044,0,0,0,0,0,1.00E-07,0
82028,,10,4,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"KRW,FHZM,PL",NA,PANALES 60 X 37 ENJAMBRE PAQUAN POCA MIEL POCO POLEN,NA,TRAPLINE,0,0.063161,0,97.6399,0,0,0,0,1.37806,0,0.918834,0,0,0,0,0,1.00E-07,0
82030,,10,4,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"KRW,FHZM,PL",NA,MACETA APEDECADA,NA,TRAPLINE,0,0.94519,0,99.0548,0,0,0,0,0,0,0,0,0,0,0,0,0.616665942,0
82040,,8,5,1990,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"KRW,FHZM,PL",NA,ENJAMBRE RECIENTE PANALES EN HARRA DE RUADERA,NA,TRAPLINE,0,1.14633,0,0,0,0,0,0,0,0,98.8537,0,0,0,0,0,1.00E-07,0
82041,,8,5,1990,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"KRW,FHZM,PL",NA,ENJAMBRE Y PANALES AFUREA DE TRAMPA UN CACAHUATE VACIO NO HUBO ZANGANOS,NA,TRAPLINE,0,0.780869,0,0,0,0,0,0,99.2191,0,0,0,0,0,0,0,1.00E-07,0
82042,,8,5,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,SE QUEDO CHUECO EL CONO AL DISPARARSE ENTRABAN Y SALIAN ABEJAS CARAON MUY HUMEDO ADENTRO (~1.42-.05KG),NA,TRAPLINE,0,3.43654,0,0,0,0,0,0,0,0,96.5635,0,0,0,0,0,1.00E-07,0
82044,,5,6,1990,JAUM-VICT,TAMAULIPAS,MEXICO,Jaumave - Ciudad Victoria,TAM,23.408993,-99.383315,"WLR,IGI",NA,"ENJAMBRA CHICO,NO DRONES,POCAS ABEJAS <1000 2 PANALES RAIDOS NO HABIA FRASCO DE ALCOHOL",NA,TRAPLINE,0,0.0216543,0,84.3194,0,0,0,0,9.38644,0,6.27252,0,0,0,0,0,5.59203725,0
82046,,10,7,1990,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JAMES,ZAVALA",NA,NA,NUBLADO,TRAPLINE,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.00E-07,0
9451,,16,7,1990,CAR. TAMPICO-VALLES,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,i=25-V-9 RC-EBANO KM 122,NA,NA,0,0.0353978,0,92.8366,0,0,0,0,3.04646,0,4.08157,0,0,0,0,0,84.47222283,0
9452,,16,7,1990,CAR. TAMPICO-PANUCO,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,"QUEEN CELLS PRESENT, ZANGANOS CHALK BROOD, OLD COMB NO SEALED BROOD NO LARVA LONG BREAKS IN BROOD CYCLE 3 KM N DE PANUCA",NA,NA,0,4.0871,0,48.7558,0,0,0,0,0,0,47.1571,0,0,0,0,0,54.00242924,0
9454,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,VERY NEW SWARM NECTAR & EGGS KM 22 DIRT RD 2 KM N,NA,NA,0,0.198681,0,2.73062,0,97.0707,0,0,0,0,0,0,0,0,0,0,28.17494232,0
9455,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,NEW SWARM EGGS & LARVA ONLY DIRT RD 2-5 KM N,NA,NA,71.7231,0.381863,0,11.4072,0,0,0,0,16.4878,0,0,0,0,0,0,0,67.53130441,0
9456,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,SWARM CELLS VERY DEFENSIVE DIRT RD 3KM NORTH,NA,NA,0,0.0502372,0,1.4931,0,97.8278,0,0,0,0,0,0.628873,0,0,0,0,53.66533522,0
9457,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,"QUEEN CELLS ON GROUND OLD COMB QUEENLESS, NO EGGS DIRT RD 7KM NORTH",NA,NA,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.05986817,0
9458,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,NO DRONE BROOD DIRT RD 7.5 KM N,NA,NA,0,3.11104,0,0,0,0,0,0,96.889,0,0,0,0,0,0,0,54.66363482,0
9459,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,VERY SMALL COLONY NO DRONES NO PUPAS DIRT RD 8KM N,NA,NA,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,90.21642891,0
9460,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,BRAND NEW SWARM NO DRONES DIRT RD 11KM N,NA,NA,0,5.55512,0,0,0,0,0,0,94.4449,0,0,0,0,0,0,0,93.49129224,0
9462,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,SEALED HONEY ESTABLISHED DIRT RD 1KM NORTH,NA,NA,0,9.0251,26.9652,0,0,0,0,0,64.0097,0,0,0,0,0,0,0,20.83329284,0
9463,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,NO DRONES LAYING WORKERS COMB ON OUTSIDE OF BOX ANTS IN CLUSTER DRONE COMB ONLY WIERD!! KM 24 BACK ON MAIN RD,NA,NA,0,1.29972,0,0,0,0,0,0,73.8781,0,24.8222,0,0,0,0,0,99.9999999,0
9464,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,NEW SWARM NO DRONE COMB DRONES CAME WITH SWARM KM 24.5,NA,NA,31.1497,18.362,0,0,0,0,0,0,50.4883,0,0,0,0,0,0,0,99.9999999,0
9465,,16,7,1990,PANUCO-TEMPOAL RD,TAMAULIPAS,MEXICO,Panuco region,VER,22.045135,-98.180972,"RR,BO",NA,NEW SWARM KM 25,NA,NA,0,1.63329,0,98.3667,0,0,0,0,0,0,0,0,0,0,0,0,30.28740104,0
9468,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,ENJAMBRE CON POCO TIEMPO DE LLEGADO KM 1.200,NA,NA,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.37536962,0
9469,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SE ENCONTRO UNICAMENTE 1 ZANGANO KM 1.500,NA,NA,0,2.30944,0,0,0,0,0,0,97.6906,0,0,0,0,0,0,0,57.46908939,0
9470,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SIN ZANGANOS ENJ. PEQUENO BRIGADE SAMPLED THIS KM 2.700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.31206289,0
9471,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,"KM4.70, ENJAMBRE CON OBRERA ZANGANERA, LA BRIGADA",NA,NA,0,1.30392,0,0,0,0,0,0,73.853,0,24.8431,0,0,0,0,0,29.00124527,0
9472,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SOLO TENIA UN SOLO ZANGANO KM 5.400,NA,NA,0,0.448663,0,0,0,0,0,0,74.3374,0,25.2139,0,0,0,0,0,76.97344931,0
9473_C,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,KM 8.000,NA,NA,0,0.500135,0,58.067,0,0,0,0,41.4328,0,0,0,0,0,0,0,72.98566969,0
9474,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,S/PANALES RECIEN LLEGADO KM 8.900,NA,NA,0.0110412,0.00458049,0,0.0122756,0,0,0,0,99.9721,0,0,0,0,0,0,0,25.18969888,0
9475,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SE OBSERVO QUE ENJAMBRO (MUCHO CACAHUATE REAL),NA,NA,0,1.59557,0,15.6753,0,0,0,0,67.5618,0,15.1673,0,0,0,0,0,32.16709503,0
9476,,17,7,1990,RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,NO PRESENTAVA ZANGANOS KM 000,NA,NA,0,7.39973,0,0,0,0,0,0,92.6003,0,0,0,0,0,0,0,77.01525834,0
9477,,17,7,1990,RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SIN ZANGANOS POCAS ABEJAS KM 50.200,NA,NA,0,0.0724881,0,0,92.0877,0,0,0,7.83978,0,0,0,0,0,0,0,69.6340278,0
9478,,17,7,1990,RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,ENJAMBRE CHICO KM .10800,NA,NA,95.9124,4.08759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624706878,0
9479_A,,17,7,1990,RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,ENJAMBRE CHICO Y NUEVO KM 12.000,NA,NA,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,99.13101058,0
9481,,17,7,1990,RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,ENJAMBRE PEQUENO KM 16300,NA,NA,0,0.468648,0,0,0,0,0,0,99.5314,0,0,0,0,0,0,0,99.9999999,0
9482,,17,7,1990,RETIRO-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,ENJAMBRE FUERA DE LA TRAMPA S/REINA KM 18200,NA,NA,0,0.974728,0,0,0,0,0,0,59.2055,0,39.8197,0,0,0,0,0,39.66078684,0
9483,,17,7,1990,RETIRO-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SIN POSTURA NI ZANGANOS KM 21900,NA,NA,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.23501439,0
9484,,17,7,1990,EL HIGO-RANCHO ALEGRE,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,SIN ZANGANOS KM .300,NA,NA,0,0.0576353,0,3.44193,0,0,0,0,9.94796,0,86.5525,0,0,0,0,0,51.00009867,0
9485,,17,7,1990,EL HIGO-RANCHO ALEGRE,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,S/ZANGANOS ADULTOS KM 400,NA,NA,0,0.795586,9.48364,0,0,0,0,0,89.7208,0,0,0,0,0,0,0,75.24825449,0
9486_A,,17,7,1990,EL HIGO-RANCHO ALEGRE,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,SIN ZANGANOS KM 10.300,NA,NA,0,3.41362,0,0,0,0,0,0,96.5864,0,0,0,0,0,0,0,43.20551706,0
9487,,17,7,1990,TEMPOAL-CORASAL,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,ENJAMBRE NUEVO KM 11.600,NA,NA,0,1.8474,0,0,0,0,0,0,87.2591,10.8935,0,0,0,0,0,0,90.92855903,0
9495,,19,7,1990,INGENIO-CHIJOL,N.VERACRUZ,MEXICO,Chijol,VER,22.000495,-99.036428,"RR,BO",NA,ENJAMBRE CHICO,NA,NA,0,0.00168503,0,0,0,0,0,0,99.6123,0,0.38605,0,0,0,0,0,22.48958644,0
9496,,17,7,1990,CD VALLES-EL HIGO RD,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,SWARM OUTSIDE LOTS OF HONEY NO DRONES 3 KM,NA,NA,0,2.28814,0,0,0,0,0,0,97.7119,0,0,0,0,0,0,0,36.52383586,0
9497,,17,7,1990,CD-VALLES-EL HIGO RD,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,BRAND NEW SWARM NO CELL MEASUREMENT MELTED IN BLACKBUG COMB ON OUTSIDE 4.0KM,NA,NA,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.94245462,0
9498_A,,17,7,1990,CD-VALLES-EL HIGO RD,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,VERY DEFENSIVE NO DRONES 4.5KM,NA,NA,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,88.59113074,0
9498_B,,17,7,1990,CD-VALLES-EL HIGO RD,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,VERY DEFENSIVE NO DRONES 4.5KM,NA,NA,0,1.74675,0,0,0,0,0,0,98.2533,0,0,0,0,0,0,0,82.55227617,0
9499,,17,7,1990,CD-VALLES-EL HIGO RD,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,DEFENSIVE LARGE COLONY NO DRONES 6.0KM,NA,NA,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,99.9999999,0
9500,,17,7,1990,EL HIGO-RANCHO ALEGRE,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,VERY NEW SWARM DIRT RD 10K,NA,NA,0,0.00173081,0,0,0,0,0,0,99.5033,0,0.494977,0,0,0,0,0,89.04643352,0
9501,,17,7,1990,EL HIGO-RANCHO ALEGRE,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,NEW SWARM NO DRONES PLENTY HONEY DIRT RD 11KM,NA,NA,0,6.23747,0,0,0,0,0,0,93.7625,0,0,0,0,0,0,0,83.00814428,0
9502,,17,7,1990,EL HIGO-RANCHO ALEGRE,N.VERACRUZ,MEXICO,Rancho Alegre El Higo,VER,21.71922,-98.35339,"RR,BO",NA,NEW SWARM 1 DRONE ONLY,NA,NA,0,1.1927,0,0,0,0,0,0,98.8073,0,0,0,0,0,0,0,99.87526795,0
9503,,17,7,1990,TEMPOL-ADJUNIDU RD,N.VERACRUZ,MEXICO,Tempoal region,VER,21.522617,-98.378827,"RR,BO",NA,NEW SWARM. VERY SMALL NO DRONES 3KM,NA,NA,0,12.4878,0,22.5214,0,0,0,0,64.9908,0,0,0,0,0,0,0,84.76747052,0
9504,,17,7,1990,TEMPOL-ADJUNIDU RD,N.VERACRUZ,MEXICO,Tempoal region,VER,21.522617,-98.378827,"RR,BO",NA,LARGE LOTS OF HONEY MAIN RD 6KM,NA,NA,0,1.18561,0,0,0,86.8961,0,0,11.9183,0,0,0,0,0,0,0,53.19615388,0
9505,,17,7,1990,TEMPOL-PANUCO RD,N.VERACRUZ,MEXICO,Tempoal region,VER,21.522617,-98.378827,"RR,BO",NA,SMALL NEW COLONY MAIN RD 80 K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.83010834,0
